brand,serie,code,color,bases,surfaces,mediums,sources,note,desc_en,desc_es,desc_ja,equivs
gunze,H,H320,#756D53,2,2,5,gunze24_25,,DARK GREEN,,濃松葉色,gunze;C320;gunze26
gunze,H,H321,#AE8D71,2,2,5,gunze24_25,,LIGHT BROWN,,黄土色,gunze;C321;gunze26
gunze,H,H322,#313C5A,2,1,5,gunze24_25,,PHTHALO CYANINE BLUE,,フタロシアニンブルー,gunze;C322;gunze26
gunze,H,H323,#00B9F2,2,1,5,gunze24_25,,LIGHT BLUE,,ライトブルー,gunze;C323;gunze26
gunze,H,H324,#9EACAB,2,4,5,gunze24_25,,LIGHT GRAY,,ライトグレー,gunze;C324;gunze26
gunze,H,H325,#9FABA3,2,2,5,gunze24_25,,GRAY FS26440,,グレー FS26440,gunze;C325;gunze26
gunze,H,H326,#35354E,2,1,5,gunze24_25,,BLUE FS15044,,ブルー FS15044,gunze;C326;gunze26
gunze,H,H327,#9E2D33,2,1,5,gunze24_25,,RED FS11136,,レッド FS11136,gunze;C327;gunze26
gunze,H,H328,#313C5A,2,1,5,gunze24_25,,BLUE FS15050,,ブルー FS15050,gunze;C328;gunze26
gunze,H,H329,#FCAF17,2,1,5,gunze24_25,,YELLOW S13538,,イエロー FS13538,gunze;C329;gunze26
gunze,H,H33,#853035,2,1,5,gunze24_25,,RUSSET,,あずき色（赤２号）,gunze;C81;gunze26|gunze;N33;gunze26
gunze,H,H330,#5C503C,2,2,5,gunze24_25,,DARK GREEN BS381C/641,,ダークグリーン BS381C/641,gunze;C330;gunze26
gunze,H,H331,#555E63,2,2,5,gunze24_25,,DARK SEAGRAY BS381C/638,,ダークシーグレー,gunze;C331;gunze26
gunze,H,H332,#B2B1AB,2,2,5,gunze24_25,,LIGHT AIRCRAFT GRAY BS381C/627,,ライトエアクラフトグレー,gunze;C332;gunze26
gunze,H,H333,#57555D,2,2,5,gunze24_25,,EXTRA DARK SEAGRAY BS381C/640,,エクストラダークシーグレー,gunze;C333;gunze26
gunze,H,H334,#90B1B6,2,2,5,gunze24_25,,BARLEY GRAY BS4800/18B21,,バーリーグレー,gunze;C334;gunze26
gunze,H,H335,#63797D,2,2,5,gunze24_25,,MEDIUM SEAGRAY BS381C/637,,ミディアムシーグレー,gunze;C335;gunze26
gunze,H,H336,#B8A988,2,2,5,gunze24_25,,HEMP BS4800/10B21,,ヘンプ,gunze;C336;gunze26
gunze,H,H337,#818D97,2,2,5,gunze24_25,,GRAYISH BLUE S35237,,グレイッシュブルー,gunze;C337;gunze26
gunze,H,H338,#B4BBBF,2,2,5,gunze24_25,,LIGHT GRAY FS36495,,ライトグレー FS36495,gunze;C338;gunze26
gunze,H,H339,#58554E,2,1,5,gunze24_25,,ENGINE GRAY FS16081,,エンジングレー FS16081,gunze;C339;gunze26
gunze,H,H34,#E4A024,2,1,5,gunze24_25,,CREAM YELLOW,,クリームイエロー,gunze;N34;gunze26
gunze,H,H340,#645E41,2,2,5,gunze24_25,,FIELD GREEN FS34097,,フィールドグリーン FS34097,gunze;C340;gunze26
gunze,H,H35,#2E3092,2,1,5,gunze24_25,,COBALT BLUE,,コバルトブルー,gunze;C80;gunze26|gunze;N35;gunze26
gunze,H,H36,#44503D,2,1,5,gunze24_25,,DARK GREEN,,ダークグリーン,
gunze,H,H37,#71513A,2,1,5,gunze24_25,,WOOD BROWN,,ウッドブラウン,gunze;C43;gunze26|gunze;N37;gunze26
gunze,H,H38,#4C3540,2,8,5,gunze24_25,,STEEL RED,,赤鉄色,gunze;N38;gunze26
gunze,H,H39,#483087,2,1,5,gunze24_25,,PURPLE,,パープル（紫）,gunze;C67;gunze26|gunze;N39;gunze26
gunze,H,H4,#FFDD00,2,1,5,gunze24_25,,YELLOW,,イエロー（黄）,gunze;C4;gunze26|gunze;N4;gunze26
gunze,H,H40,#FFFFFF,2,4,5,gunze24_25,,FLAT BASE,,フラットベース（つや消し剤）,gunze;C30;gunze26|gunze;N40;gunze26
gunze,H,H401,#2F4248,2,4,5,gunze24_25,,DARK GRAY,,ダークグレー,
gunze,H,H402,#BA9765,2,4,5,gunze24_25,,GREEN BROWN,,グリーンブラウン,
gunze,H,H403,#C6AA55,2,4,5,gunze24_25,,DARK YELLOW,,ダークイエロー,
gunze,H,H404,#9D8145,2,4,5,gunze24_25,,KHAKI BROWN,,カーキブラウン,
gunze,H,H405,#4B604D,2,4,5,gunze24_25,,OLIVE GREEN,,オリーブグリーン,
gunze,H,H406,#573438,2,4,5,gunze24_25,,CHOCOLATE BROWN,,チョコレートブラウン,
gunze,H,H41,#99D4C0,2,1,5,gunze24_25,,PALE GREEN,,ペールグリーン,
gunze,H,H413,#FAA619,2,2,5,gunze24_25,,RLM04 YELLOW,,RLM04 イエロー,
gunze,H,H414,#C9234A,2,2,5,gunze24_25,,RLM23 RED,,RLM23 レッド,
gunze,H,H416,#333132,2,2,5,gunze24_25,,RLM66 BLACK GRAY,,RLM66 ブラックグレー,
gunze,H,H417,#B6D4DB,2,2,5,gunze24_25,,RLM76 LIGHT BLUE,,RLM76 ライトブルー,
gunze,H,H418,#6BA6BD,2,2,5,gunze24_25,,RLM78 LIGHT BLUE,,RLM78 ライトブルー,
gunze,H,H42,#3D6C89,2,1,5,gunze24_25,,BLUE GRAY,,ブルーグレー,
gunze,H,H420,#595D3E,2,2,5,gunze24_25,,RLM80 OLIVE GREEN,,RLM80 オリーブグリーン,
gunze,H,H421,#575D52,2,2,5,gunze24_25,,RLM81 BROWN VIOLET,,RLM81 ブラウン VIOLE,
gunze,H,H422,#517542,2,2,5,gunze24_25,,RLM82 LIGHT GREEN,,RLM82 ライトグリーン,
gunze,H,H423,#346756,2,2,5,gunze24_25,,RLM83 DARK GREEN,,RLM83 ダークグリーン,
gunze,H,H43,#C9252B,2,1,5,gunze24_25,,WINE RED,,ワインレッド（マルーン）,gunze;C100;gunze26|gunze;N43;gunze26
gunze,H,H44,#E3AC7C,2,2,5,gunze24_25,,FLESH,,薄茶色,gunze;C51;gunze26|gunze;N44;gunze26
gunze,H,H45,#00C0F3,2,1,5,gunze24_25,,LIGHT BLUE,,みず色,gunze;N45;gunze26
gunze,H,H46,#00AD8E,2,1,5,gunze24_25,,EMERALD GREEN,,エメラルドグリーン,gunze;N46;gunze26
gunze,H,H47,#743237,2,1,5,gunze24_25,,RED BROWN,,レッドブラウン,gunze;C41;gunze26|gunze;N47;gunze26
gunze,H,H48,#405651,2,1,5,gunze24_25,,FIELD GRAY (2),,オリーブグレー,gunze;C52;gunze26
gunze,H,H49,#6F85C2,2,1,5,gunze24_25,,VIOLET,,すみれ色,gunze;N49;gunze26
gunze,H,H5,#005AAA,2,1,5,gunze24_25,,BLUE,,ブルー（青）,gunze;C5;gunze26|gunze;N5;gunze26
gunze,H,H50,#83AE74,2,1,5,gunze24_25,,LIME GREEN,,よもぎ色,gunze;N50;gunze26
gunze,H,H51,#B4BBBF,2,1,5,gunze24_25,,LIGHT GULL GRAY,,ガルグレー,gunze;C11;gunze26|gunze;N51;gunze26
gunze,H,H511,#695F31,2,4,5,gunze24_25,,"RUSSIAN GREEN ""4BO""",,"ロシアングリーン""4BO""WWⅡ",gunze;C511;gunze26
gunze,H,H512,#5D6136,2,4,5,gunze24_25,,"RUSSIAN GREEN ""4BO"" 1947-",,"ロシアングリーン""4BO""1947年以降",gunze;C512;gunze26
gunze,H,H513,#3A4B59,2,4,5,gunze24_25,,"DARK GRAY ""DUNKEL GRAU""",,ジャーマングレー/ドゥンケルグラウ,gunze;C513;gunze26
gunze,H,H514,#496C78,2,4,5,gunze24_25,,"GRAY ""GRAU""",,ジャーマングレー/グラウ,gunze;C514;gunze26
gunze,H,H515,#55757D,2,4,5,gunze24_25,,"FADED GRAY ""BLASSGRAU""",,ジャーマングレー/グラウ（退色）,gunze;C515;gunze26
gunze,H,H52,#5F552E,2,2,5,gunze24_25,,OLIVE DRAB (1),,オリーブドラブ（1）,gunze;C12;gunze26|gunze;N52;gunze26
gunze,H,H53,#5B6B78,2,2,5,gunze24_25,,NEUTRAL GRAY,,ニュートラルグレー,gunze;C13;gunze26|gunze;N22;gunze26
gunze,H,H54,#234F5B,2,2,5,gunze24_25,,NAVY BLUE,,ネイビーブルー,gunze;C14;gunze26|gunze;N54;gunze26
gunze,H,H55,#231F20,2,1,5,gunze24_25,,MIDNIGHT BLUE,,ミッドナイトブルー,gunze;C71;gunze26|gunze;N55;gunze26
gunze,H,H56,#2D5562,2,2,5,gunze24_25,,INTERMEDIATE BLUE,,ミディアムブルー,gunze;C72;gunze26|gunze;N56;gunze26
gunze,H,H57,#729998,2,1,5,gunze24_25,,AIRCRAFT GRAY,,灰色９号,gunze;C73;gunze26|gunze;N57;gunze26
gunze,H,H58,#B2A335,2,2,5,gunze24_25,,INTERIOR GREEN,,機体内部色,gunze;C27;gunze26|gunze;N58;gunze26
gunze,H,H59,#003920,2,1,5,gunze24_25,,IJN GREEN,,濃緑色（暗緑色）（1）,gunze;C15;gunze26
gunze,H,H6,#00904D,2,1,5,gunze24_25,,GREEN,,グリーン（緑）,gunze;C6;gunze26|gunze;N6;gunze26
gunze,H,H60,#1A5A40,2,2,5,gunze24_25,,IJA GREEN,,濃緑色（暗緑色）（2）,gunze;C16;gunze26|gunze;N60;gunze26
gunze,H,H61,#65858F,2,1,5,gunze24_25,,IJN GRAY,,明灰白色（1）,gunze;C35;gunze26|gunze;N61;gunze26
gunze,H,H62,#769589,2,2,5,gunze24_25,,IJA GRAY,,明灰白色（2）,
gunze,H,H63,#006563,2,8,5,gunze24_25,,METALLIC BLUE GREEN,,青竹色,gunze;C57;gunze26|gunze;N63;gunze26
gunze,H,H64,#3A4238,2,2,5,gunze24_25,,RLM71 DARK GREEN,,RLM71 ダークグリーン,gunze;C17;gunze26
gunze,H,H65,#363639,2,2,5,gunze24_25,,RLM70 BLACK GREEN,,RLM70 ブラックグリーン,gunze;C18;gunze26
gunze,H,H66,#A68352,2,2,5,gunze24_25,,RLM79 SANDY BROWN,,RLM79 サンディブラウン,gunze;C119;gunze26|gunze;N66;gunze26
gunze,H,H67,#73ADB6,2,2,5,gunze24_25,,RLM65 LIGHT BLUE,,RLM65 ライトブルー,gunze;C115;gunze26|gunze;N67;gunze26
gunze,H,H68,#4D4D4F,2,2,5,gunze24_25,,RLM74 DARK GRAY,,RLM74 グレーグリーン,gunze;C36;gunze26|gunze;N68;gunze26
gunze,H,H69,#636466,2,2,5,gunze24_25,,RLM75 GRAY,,RLM75 グレーバイオレット,gunze;C37;gunze26|gunze;N69;gunze26
gunze,H,H7,#CA4136,2,1,5,gunze24_25,,BROWN,,ブラウン（茶）,gunze;C7;gunze26|gunze;N7;gunze26
gunze,H,H70,#828065,2,2,5,gunze24_25,,RLM02 GRAY,,RLM02 グレー,gunze;C60;gunze26|gunze;N70;gunze26
gunze,H,H71,#AA8A4B,2,2,5,gunze24_25,,MIDDLE STONE,,ミドルストーン,gunze;C21;gunze26|gunze;N71;gunze26
gunze,H,H72,#85744C,2,2,5,gunze24_25,,DARK EARTH,,ダークアース,gunze;C22;gunze26|gunze;N72;gunze26
gunze,H,H73,#4B604D,2,2,5,gunze24_25,,DARK GREEN,,ダークグリーン（2）,gunze;C23;gunze26|gunze;N73;gunze26
gunze,H,H74,#CFDAAA,2,2,5,gunze24_25,,SKY (DUCK EGG GREEN),,スカイ,gunze;C26;gunze26
gunze,H,H75,#6E7E6C,2,2,5,gunze24_25,,DARK SEAGRAY,,ダークシーグレー,gunze;C25;gunze26
gunze,H,H76,#80777E,2,8,5,gunze24_25,,BURNT IRON,,焼鉄色,gunze;C61;gunze26|gunze;N76;gunze26
gunze,H,H77,#231F20,2,4,5,gunze24_25,,TIRE BLACK,,タイヤブラック,gunze;C137;gunze26|gunze;N77;gunze26
gunze,H,H78,#44503D,2,2,5,gunze24_25,,OLIVE DRAB (2),,オリーブドラブ（2）,gunze;C38;gunze26|gunze;N78;gunze26
gunze,H,H79,#BA9765,2,2,5,gunze24_25,,SANDY YELLOW (DARK YELLOW),,サンディイエロー,gunze;C39;gunze26|gunze;N79;gunze26
gunze,H,H8,#D1D3D4,2,8,5,gunze24_25,,SILVER,,シルバー（銀）,gunze;C8;gunze26|gunze;N8;gunze26
gunze,H,H80,#284F3E,2,4,5,gunze24_25,,KHAKI GREEN,,カーキグリーン,gunze;C54;gunze26|gunze;N80;gunze26
gunze,H,H81,#6F5F3C,2,4,5,gunze24_25,,KHAKI,,カーキ,gunze;C55;gunze26|gunze;N81;gunze26
gunze,H,H82,#949591,2,2,5,gunze24_25,,DARK GRAY (1),,軍艦色（1）,gunze;C31;gunze26|gunze;N82;gunze26
gunze,H,H83,#6D6E6B,2,2,5,gunze24_25,,DARK GRAY (2),,軍艦色（2）,gunze;C32;gunze26|gunze;N83;gunze26
gunze,H,H84,#4D3538,2,2,5,gunze24_25,,MAHOGANY,,マホガニー,gunze;C42;gunze26|gunze;N84;gunze26
gunze,H,H85,#B9B084,2,4,5,gunze24_25,,SAIL COLOR,,セールカラー,gunze;C45;gunze26|gunze;N85;gunze26
gunze,H,H86,#DA2128,2,1,5,gunze24_25,,RED MADDER,,モンザレッド,gunze;C68;gunze26|gunze;N86;gunze26
gunze,H,H87,#A64256,2,8,5,gunze24_25,,METALLIC RED,,メタリックレッド,gunze;C75;gunze26|gunze;N87;gunze26
gunze,H,H88,#005A9E,2,8,5,gunze24_25,,METALLIC BLUE,,メタリックブルー,gunze;C76;gunze26|gunze;N88;gunze26
gunze,H,H89,#009066,2,8,5,gunze24_25,,METALLIC GREEN,,メタリックグリーン,gunze;C77;gunze26|gunze;N89;gunze26
gunze,H,H9,#DCAF31,2,8,5,gunze24_25,,GOLD,,ゴールド（金）,gunze;C9;gunze26|gunze;N9;gunze26
gunze,H,H90,#ED1C24,2,16,5,gunze24_25,,CLEAR RED,,クリアーレッド,gunze;C47;gunze26|gunze;N90;gunze26
gunze,H,H91,#FFD401,2,16,5,gunze24_25,,CLEAR YELLOW,,クリアーイエロー,gunze;C48;gunze26|gunze;N91;gunze26
gunze,H,H92,#F26522,2,16,5,gunze24_25,,CLEAR ORANGE,,クリアーオレンジ,gunze;C49;gunze26|gunze;N92;gunze26
gunze,H,H93,#00AEEF,2,16,5,gunze24_25,,CLEAR BLUE,,クリアーブルー,gunze;C50;gunze26|gunze;N93;gunze26
gunze,H,H94,#00A650,2,16,5,gunze24_25,,CLEAR GREEN,,クリアーグリーン,gunze;C138;gunze26|gunze;N94;gunze26
gunze,H,H95,#75675E,2,1,5,gunze24_25,,SMOKE GRAY,,スモークグレー,gunze;C101;gunze26|gunze;N95;gunze26
gunze,H,H96,#C7EAFB,2,1,5,gunze24_25,,SMOKE BLUE,,スモークブルー,
gunze,H,H97,#FFF200,2,64,5,gunze24_25,,FLUORESCENT YELLOW,,蛍光イエロー,gunze;C172;gunze26|gunze;N97;gunze26
gunze,H,H98,#EE3124,2,64,5,gunze24_25,,FLUORESCENT ORANGE,,蛍光オレンジ,gunze;C173;gunze26|gunze;N98;gunze26
gunze,H,H99,#ED0972,2,64,5,gunze24_25,,FLUORESCENT PINK,,蛍光ピンク,gunze;C174;gunze26|gunze;N99;gunze26
gunze,H,HCD01,#E0D5EA,2,4,5,gunze24_25,,LAVENDER,,ラベンダー,
gunze,H,HCD02,#FCDFEB,2,4,5,gunze24_25,,TULIP,,チューリップ,
gunze,H,HCD03,#FDDDD7,2,4,5,gunze24_25,,SAKURA,,サクラ,
gunze,H,HCD04,#FEE6D3,2,4,5,gunze24_25,,GINSENKA,,ギンセンカ,
gunze,H,HCD05,#EFF5DE,2,4,5,gunze24_25,,MIMOSA,,ミモザ,
gunze,H,HCD06,#D7EDDD,2,4,5,gunze24_25,,CLOVER,,クローバー,
gunze,H,HCD07,#C8DFEC,2,4,5,gunze24_25,,BLUE STAR,,ブルースター,
gunze,H,HDQ01,#4299CC,2,1,5,gunze24_25,,,,スライムブルー,
gunze,H,HDQ02,#F7931D,2,1,5,gunze24_25,,,,スライムベスオレンジ,
gunze,H,HDQ03,#87C765,2,1,5,gunze24_25,,,,ライムスライムグリーン,
gunze,H,HDQ04,#0F4D93,2,2,5,gunze24_25,,,,ドラキーダークブルー,
gunze,H,HDQ05,#CFD2D4,2,8,5,gunze24_25,,,,メタルスライムシルバー,
gunze,H,HEV101,#685894,2,2,5,gunze24_25,,,,エヴァパープル,
gunze,H,HEV102,#71BF44,2,2,5,gunze24_25,,,,エヴァライムグリーン,
gunze,H,HEV103,#F7943A,2,2,5,gunze24_25,,,,エヴァオレンジイエロー,
gunze,H,HJ01,#FEF0E0,2,1,5,gunze24_25,,,,グローホワイト,
gunze,H,HJ02,#C88B94,2,1,5,gunze24_25,,,,ピンクレッド,
gunze,H,HJ03,#E8CD8A,2,1,5,gunze24_25,,,,マスタードイエロー,
gunze,H,HJ04,#6C82B6,2,1,5,gunze24_25,,,,アースブルー,
gunze,H,HJ05,#919586,2,1,5,gunze24_25,,,,モスグリーン,
gunze,H,HJ06,#927A94,2,1,5,gunze24_25,,,,アッシュパープル,
gunze,H,HJ07,#F9A51B,2,1,5,gunze24_25,,,,プロトタイプオレンジ,
gunze,H,HJ08,#86736C,2,1,5,gunze24_25,,,,ウォームグレー,
gunze,H,HLP101,#FCD199,2,32,5,gunze24_25,,,,ステライエロー,
gunze,H,HLP102,#93CD94,2,32,5,gunze24_25,,,,ステラグリーン,
gunze,H,HLP103,#9FD8D3,2,32,5,gunze24_25,,,,ステラターコイズ,
gunze,H,HLP104,#EEB081,2,32,5,gunze24_25,,,,ステラオレンジ,
gunze,H,HLP105,#B1657B,2,32,5,gunze24_25,,,,ステラワインレッド,
gunze,H,HLP109,#716885,2,32,5,gunze24_25,,,,ステラジャジーブルー,
gunze,H,HLP110,#FCFEFC,2,32,5,gunze24_25,,,,パール,
gunze,H,HLP111,#BED9E8,2,32,5,gunze24_25,,,,ステラベビーブルー,
gunze,H,HLP112,#A88BB9,2,32,5,gunze24_25,,,,ステラパープル,
gunze,H,HLP113,#C6E3C0,2,32,5,gunze24_25,,,,ステラワカクサグリーン,
gunze,H,HLP114,#67C7C1,2,32,5,gunze24_25,,,,ステラアマゾナイト,
gunze,H,HLP115,#5A70A3,2,32,5,gunze24_25,,,,ステラカームブルー,
gunze,H,HLP116,#896085,2,32,5,gunze24_25,,,,ステラビザンティウム,
gunze,H,HLP117,#E5AFD0,2,32,5,gunze24_25,,,,ステラピンク,
gunze,H,HLP118,#D65D5B,2,32,5,gunze24_25,,,,ステラレッド,
gunze,H,HM01,#7A8185,2,2,5,gunze24_25,,,,ライトニンググレー1,
gunze,H,HM02,#737A80,2,2,5,gunze24_25,,,,ライトニンググレー2,
gunze,H,HMS01,#F2CEAF,2,2,5,gunze24_25,,BODY COLOR A,,ボディーカラーA,
gunze,H,HMS02,#F9E1C7,2,2,5,gunze24_25,,BODY COLOR B,,ボディーカラーB,
gunze,H,HMS03,#E0A689,2,2,5,gunze24_25,,BODY COLOR C,,ボディーカラーC,
gunze,H,HMS04,#F7CAC2,2,16,5,gunze24_25,,CLEAR PALE RED,,ペールクリアーレッド,
gunze,H,HMS05,#FCCB9D,2,16,5,gunze24_25,,CLEAR PALE ORANGE,,ペールクリアーオレンジ,
gunze,H,HMS06,#F8A377,2,16,5,gunze24_25,,CLEAR PALE BROWN,,ペールクリアーブラウン,
gunze,H,HMS07,#FFFFFF,2,16,5,gunze24_25,,CLEAR WHITE,,クリアーホワイト,
gunze,H,HMS08,#FFFFFF,2,2,5,gunze24_25,,SMOOTH PEARL CORT,,スムースパールコート,
gunze,H,HV01,#707050,2,2,5,gunze24_25,,,,AT グリーン,
gunze,H,HV02,#B7B88D,2,2,5,gunze24_25,,,,AT ライトグリーン,
gunze,H,HV03,#646C5F,2,2,5,gunze24_25,,,,AT ブルーグレー,
gunze,H,HV04,#787C8B,2,2,5,gunze24_25,,,,AT ライトグレー,
gunze,H,HV05,#29384C,2,2,5,gunze24_25,,,,AT ダークブルー,
gunze,M,GM01,#231F20,2,1,8,gunze26,,,,スミいれ用（ブラック）,
gunze,M,GM02,#4D4D4F,2,1,8,gunze26,,,,スミいれ用（グレー）,
gunze,M,GM03,#733247,2,1,8,gunze26,,,,スミいれ用（ブラウン）,
gunze,M,GM04,#D6BA85,2,1,8,gunze26,,,,ガンダムゴールド,
gunze,M,GM05,#BDBEBB,2,8,8,gunze26,,,,ガンダムシルバー,
gunze,M,GM06,#005AAA,2,1,8,gunze26,,,,ガンダムブルー,
gunze,M,GM07,#ED1846,2,1,8,gunze26,,,,ガンダムレッド,
gunze,M,GM08,#FAA619,2,1,8,gunze26,,,,ガンダムイエロー,
gunze,M,GM09,#09B26A,2,64,8,gunze26,,,,ガンダムアイグリーン,
gunze,M,GM10,#051922,2,1,8,gunze26,,,,ガンダムブラック,
gunze,M,GM11,#F2F2F3,2,1,8,gunze26,,,,ガンダムホワイト,
gunze,M,GM12,#808285,2,1,8,gunze26,,,,ガンダムグレー,
gunze,M,GM13,#586C87,2,1,8,gunze26,,,,ガンダムメカグレー,
gunze,M,GM14,#F287B6,2,64,8,gunze26,,,,ガンダム蛍光ピンク,
gunze,M,GM15,#A3CF62,2,64,8,gunze26,,,,ガンダム蛍光グリーン,
gunze,M,GM151,#E8D8C0,2,8,8,gunze26,,,,メタリックセットゴールド,
gunze,M,GM152,#E0E0E0,2,8,8,gunze26,,,,メタリックセットシルバー,
gunze,M,GM153,#0058A8,2,8,8,gunze26,,,,メタリックセットブルー,
gunze,M,GM154,#B0D8A0,2,8,8,gunze26,,,,メタリックセットグリーン,
gunze,M,GM155,#F09890,2,8,8,gunze26,,,,メタリックセットレッド,
gunze,M,GM16,#C35852,2,8,8,gunze26,,,,ガンダムメタレッド,
gunze,M,GM166,#282020,2,1,8,gunze26,,,,ガンダムニューホワイト,
gunze,M,GM167,#D09828,2,8,8,gunze26,,,,ガンダムレッドゴールド,
gunze,M,GM168,#0090D8,2,1,8,gunze26,,,,ガンダムライトブルー,
gunze,M,GM169,#482880,2,1,8,gunze26,,,,ガンダムパープル,
gunze,M,GM17,#779FC1,2,8,8,gunze26,,,,ガンダムメタブルー,
gunze,M,GM170,#080850,2,1,8,gunze26,,,,ティターンズブルー,
gunze,M,GM171,#C82048,2,1,8,gunze26,,,,シャアピンク2,
gunze,M,GM172,#787878,2,8,8,gunze26,,,,メタリックブラック,
gunze,M,GM173,#0848A0,2,8,8,gunze26,,,,メタリックダークブルー,
gunze,M,GM174,#B0D8A0,2,8,8,gunze26,,,,メタリックイエローグリーン,
gunze,M,GM175,#F8C090,2,8,8,gunze26,,,,メタリックオレンジ,
gunze,M,GM176,#F8D0E0,2,8,8,gunze26,,,,メタリックピンク,
gunze,M,GM177,#D8D8D8,2,8,8,gunze26,,,,シャインシルバー,
gunze,M,GM178,#E0D0B0,2,8,8,gunze26,,,,ガンダムゴールド,
gunze,M,GM179,#D8D8D8,2,8,8,gunze26,,,,シャインシルバー,
gunze,M,GM18,#6B9A79,2,8,8,gunze26,,,,ガンダムメタグリーン,
gunze,M,GM180,#E0E0E0,2,8,8,gunze26,,,,ガンダムガンメタリック,
gunze,M,GM181,#F09890,2,8,8,gunze26,,,,ロイヤルメタレッド,
gunze,M,GM182,#0058A8,2,8,8,gunze26,,,,コスモメタブルー,
gunze,M,GM183,#506880,2,1,8,gunze26,,,,ガンダムメカグレー,
gunze,M,GM184,#F0F0F0,2,1,8,gunze26,,,,ガンダムニューホワイト,
gunze,M,GM185,#C0A880,2,1,8,gunze26,,,,MSVダークイエロー,
gunze,M,GM186,#483838,2,1,8,gunze26,,,,MSVレッドブラウン,
gunze,M,GM187,#607060,2,1,8,gunze26,,,,MSVダークグリーン,
gunze,M,GM188,#98B0B0,2,1,8,gunze26,,,,MSVライトブルー,
gunze,M,GM189,#403830,2,1,8,gunze26,,,,MSVブラウングリーン,
gunze,M,GM19,#7E749A,2,8,8,gunze26,,,,ガンダムメタバイオレット,
gunze,M,GM190,#283038,2,1,8,gunze26,,,,MSVダークグレー,
gunze,M,GM20,#231F20,8,1,8,gunze26,,,,スミいれ用ふでペン（ブラック）,
gunze,M,GM21,#4D4D4F,8,1,8,gunze26,,,,スミいれ用ふでペン（グレー）,
gunze,M,GM22,#2C2E35,2,8,8,gunze26,,,,ガンダムガンメタリック,
gunze,M,GM300,#FFFFFF,2,1,8,gunze26,,,,消しペン,
gunze,M,GM301,#201818,2,1,8,gunze26,,,,流し込み用スミ入れペン（ブラック）,
gunze,M,GM302,#909090,2,1,8,gunze26,,,,流し込み用スミ入れペン（グレー）,
gunze,M,GM303,#704038,2,1,8,gunze26,,,,流し込み用スミ入れペン（ブラウン）,
gunze,M,GM311,#F05828,2,1,8,gunze26,,,,流し込み用スミ入れペン（オレンジ1）,
gunze,M,GM312,#283890,2,1,8,gunze26,,,,流し込み用スミ入れペン（ブルー1）,
gunze,M,GM313,#004830,2,1,8,gunze26,,,,流し込み用スミ入れペン（オリーブ）,
gunze,M,GM34,#C82048,2,1,8,gunze26,,,,シャアピンク,
gunze,M,GM35,#902848,2,1,8,gunze26,,,,シャアレッド,
gunze,M,GM36,#285048,2,1,8,gunze26,,,,ザクダークグリーン,
gunze,M,GM37,#488858,2,1,8,gunze26,,,,ザクライトグリーン,
gunze,M,GM38,#000010,2,1,8,gunze26,,,,ファントムグレー,
gunze,M,GM39,#284050,2,1,8,gunze26,,,,ジオングレー,
gunze,M,GM40,#D01820,2,1,8,gunze26,,,,SEEDレッド,
gunze,M,GM400,#FFFFFF,8,1,8,gunze26,,,,ぼかしペン,
gunze,M,GM401,#485D81,8,1,8,gunze26,,,,リアルタッチグレー,
gunze,M,GM402,#4A4D56,8,1,8,gunze26,,,,リアルタッチグレー2,
gunze,M,GM403,#04489B,8,1,8,gunze26,,,,リアルタッチブルー1,
gunze,M,GM404,#7A1B5D,8,1,8,gunze26,,,,リアルタッチレッド1,
gunze,M,GM405,#FF7E43,8,1,8,gunze26,,,,リアルタッチオレンジ1,
gunze,M,GM406,#2C2E35,8,1,8,gunze26,,,,リアルタッチグレー3,
gunze,M,GM407,#7E3930,8,1,8,gunze26,,,,リアルタッチブラウン,
gunze,M,GM408,#2C5C3F,8,1,8,gunze26,,,,リアルタッチグリーン1,
gunze,M,GM409,#FF9C53,8,1,8,gunze26,,,,リアルタッチイエロー1,
gunze,M,GM41,#F8A810,2,1,8,gunze26,,,,SEEDイエロー,
gunze,M,GM410,#FFBDCD,8,1,8,gunze26,,,,リアルタッチピンク1,
gunze,M,GM42,#E0E8E8,2,1,8,gunze26,,,,SEEDホワイト,
gunze,M,GM43,#0088C8,2,1,8,gunze26,,,,SEEDブルー,
gunze,M,GM44,#606060,2,1,8,gunze26,,,,SEEDグレー,
gunze,M,GM45,#002048,2,1,8,gunze26,,,,SEEDダークブルー,
gunze,M,GM46,#D01820,2,1,8,gunze26,,,,ガンダムレッド,
gunze,M,GM47,#F8A018,2,1,8,gunze26,,,,ガンダムイエロー,
gunze,M,GM48,#001820,2,1,8,gunze26,,,,ガンダムブラック,
gunze,M,GM50,#F080B0,2,1,8,gunze26,,,,ガンダム蛍光ピンク,
gunze,M,GM501,#FFFFFF,2,16,8,gunze26,,,,クリアー（光沢）,
gunze,M,GM502,#FFFFFF,2,16,8,gunze26,,,,クリアー（つや消し）,
gunze,M,GM51,#388858,2,8,8,gunze26,,,,ガンダムメタグリーン,
gunze,M,PSM01,#201818,2,1,8,gunze26,,,,プラノサウルスブラック,
gunze,M,PSM02,#205838,2,1,8,gunze26,,,,プラノサウルスグリーン,
gunze,M,PSM03,#802860,2,1,8,gunze26,,,,プラノサウルスレッド,
gunze,M,PSM04,#703830,2,1,8,gunze26,,,,プラノサウルスブラウン,
